#{"t_start": 1627326802.1710308, "env_id": "CartPole-v1"}
r,l,t
15.0,15,1.657096
19.0,19,1.688055
17.0,17,1.715072
26.0,26,1.755045
19.0,19,1.784429
30.0,30,1.844097
39.0,39,1.902522
22.0,22,1.938631
21.0,21,1.970416
29.0,29,2.012268
29.0,29,3.054493
28.0,28,3.102334
13.0,13,3.122283
23.0,23,3.156767
23.0,23,3.192586
25.0,25,3.228842
52.0,52,3.302419
14.0,14,3.322328
11.0,11,3.337544
17.0,17,3.361907
22.0,22,3.392762
131.0,131,4.424129
16.0,16,4.447366
33.0,33,4.494016
36.0,36,4.548501
38.0,38,4.605325
61.0,61,5.635159
71.0,71,5.740593
43.0,43,5.804462
47.0,47,5.876671
38.0,38,5.934295
